0,1,2,3,4,brand,model,trim,body_type,fuel_type,transmission_type,engine_capacity_cc,horsepower,exterior_color,interior_color,warranty,city,seller_type,price
,-7.774235966087157,0.9978110266748326,1.7545332622419665,12.042350827436454,Mercedes-Benz,E-Class,E 300,Sedan,Petrol,Automatic Transmission,,300 - 399 HP,White,Brown,Does not apply,Dubai,Owner,79000
-5.141814908572151,,662.0051078555783,1.1124733735462238,1.9763573921263973,Fiat,Fiat-500,Lounge,Hatchback,Petrol,Automatic Transmission,,300 - 399 HP,White,White,Does not apply,Dubai,Owner,35000
-4.75090887036677,-7.874016399301568,13.07720262760034,1.3221902079129932,-4.515223795583718,Renault,Symbol,PE,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Unknown,Yes,Dubai,Dealer,24900
-4.636321175226641,-7.823556860014344,32.24264457840214,3.1927368198567083,-8.892840093377238,Toyota,Alphard,3.5L,Van,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,Black,Black,No,Dubai,Owner,278000
-4.796988090651281,-8.224631289537962,0.00022614010615908944,5.245262099085029,-5.426761362665107,Ferrari,Portofino,Other,Coupe,Petrol,Automatic Transmission,,500 - 599 HP,White,Unknown,No,Dubai,Dealer,849000
-4.868842460539442,-7.972554914701269,0.0050028707482502694,3.5648378396502904,21.642540949664625,BMW,3-Series,335i,Coupe,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,Brown,Does not apply,Dubai,Owner,28000
-4.821191174805319,-8.191695211820674,3.077954196195964,0.9235385072464652,4.253975887905226,BMW,1-Series,125i Sport-line,Hatchback,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Blue,Brown,No,Dubai,Dealer,109990
-4.8273641106824146,-7.328291060594646,7.9408106890544214,2.1558551145283387,21.46211928498509,Audi,A6,Standard,Sedan,Petrol,Automatic Transmission,,200 - 299 HP,Black,Brown,Yes,Abu Dhabi,Owner,22000
-4.85880127519867,-7.945287674438452,0.00026382693319626954,3.5339239581697144,2.932266285346929,Chevrolet,Camaro,LT,Coupe,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,White,Other Color,No,Dubai,Owner,45000
-4.807620653498068,-7.84083592924455,11.004051196849394,,-7.920513128337703,Mercedes-Benz,CLA,Other,Sedan,Petrol,Automatic Transmission,Unknown,Unknown,Black,Unknown,No,Dubai,Dealer,112000
,-8.191504882384466,97.36703668798481,0.2280284179294938,-12.819397680243863,Suzuki,Other,Other,Hatchback,Petrol,Manual Transmission,500 - 999 cc,0 - 99 HP,Blue,Unknown,Does not apply,Dubai,Dealer,29000
,-8.134936092534888,15.441517894725056,1.1301372425698342,-14.721271094034968,Alfa Romeo,Giulia,Veloce,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Blue,Black,Yes,Dubai,Dealership/Certified Pre-Owned,199900
-5.102211399989202,-8.31828360799427,61.735444107692494,6.62064821999063,-18.123099598342044,Bentley,Bentayga,Standard,SUV,Petrol,Automatic Transmission,,400 - 499 HP,Beige,Other Color,Yes,Dubai,Owner,745000
-4.723467485974391,-7.775587518634027,0.6748956039624306,2.504378329299602,10.731613360730591,Ford,Ranger,Other,SUV,Diesel,Automatic Transmission,3000 - 3499 cc,500 - 599 HP,Orange,Unknown,Yes,Sharjah,Dealer,52000
-4.751078303983012,-7.903686678108356,51.09535363604051,4.9118021963280825,-4.812677631599499,Land Rover,Range Rover,Autobiography,SUV,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,Black,Black,No,Dubai,Dealer,205000
-4.70617867219899,-7.48180074816412,688.6749186413188,1.9093933484797831,2.425352658869943,Ford,Explorer,Other,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,Silver,Unknown,No,Dubai,Dealer,37900
-5.119451658163719,-7.995456014141137,3.143312266061027,1.2612351873730192,1.535422526874107,Honda,Accord,LX,Sedan,Petrol,Automatic Transmission,,100 - 199 HP,Grey,Beige,Yes,Dubai,Dealer,77900
-4.662487278179762,-8.114403197525917,120.94969978621184,1.3870566263551534,-14.684322954244958,Toyota,Rush,Other,SUV,Petrol,Automatic Transmission,,,White,Other Color,Does not apply,Dubai,Dealer,62000
-4.836764583906978,-8.162590983064817,685.918140564635,1.5299064990278808,,Genesis,GV70,Other,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Red,Black,No,Dubai,Owner,133000
-4.736495582007125,-8.274911080742537,3.3240353261617166,1.597135928750339,-16.495113509035765,Peugeot,508,GT Line,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Grey,Unknown,Yes,Fujeirah,Owner,120000
-4.711571701732598,-8.257762369140805,18.498207938416556,0.778679314058722,-14.682627311349087,Mercedes-Benz,GLE-Class,GLE 450,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,300 - 399 HP,White,White,Yes,Dubai,Owner,405000
-4.697374013757782,-8.377677549021275,155.7298279825962,2.470536554337695,-17.18348943506971,Nissan,Patrol,SE P2,SUV,Petrol,Automatic Transmission,4000+ cc,200 - 299 HP,White,Unknown,Yes,Dubai,Dealer,225000
-4.7604403631152294,,9.282773251671228,3.3683146479130173,,Bentley,Bentayga,Other,SUV,Petrol,Automatic Transmission,Unknown,500 - 599 HP,Purple,Unknown,Yes,Dubai,Dealer,995000
-4.797215986564824,-8.164826400547739,1.9636070535447245,1.2191233811150892,-15.99645202667751,Mercedes-Benz,GLC,GLC 200,Coupe,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Unknown,Yes,Dubai,Dealer,345000
-4.792780246076536,-8.273275566837304,2.6434830880684848,0.9638760396505562,-4.180644679909955,Nissan,Sentra,SV,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Other Color,Unknown,Does not apply,Ajman,Owner,41000
-4.818211149182918,-7.75351986924532,8.5990928762762,,11.311491671488106,Nissan,Sunny,S,Sedan,Petrol,Manual Transmission,1500 - 1999 cc,0 - 99 HP,White,Beige,No,Dubai,Dealer,18000
-5.051395175124201,-8.176660867984168,0.00472940659063889,2.089837269998242,-17.210461734460363,Porsche,Carrera / 911,Turbo,Coupe,Petrol,Automatic Transmission,,500 - 599 HP,White,Unknown,Yes,Dubai,Owner,819000
-4.977144675724947,-8.405746144193774,,3.845426965806135,-8.273146480830812,McLaren,Elva,Other,Soft Top Convertible,Petrol,Automatic Transmission,Unknown,800 - 899 HP,Orange,Unknown,Yes,Dubai,Dealer,8950
-4.819943195736123,-7.740831932252972,5.591283807049618,3.726070320503611,8.790334403999118,Porsche,Cayenne,GTS,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,Unknown,White,Unknown,Does not apply,Sharjah,Dealer,78000
-4.823776212860454,-8.139501557053233,0.46913123684553737,19.13779790063828,,Rolls-Royce,Ghost,Other,Sedan,Petrol,Automatic Transmission,Unknown,Unknown,White,Unknown,No,Dubai,Dealer,367000
,-8.10356463810451,28.882229497423523,3.1591143234085326,-17.725692900413684,Toyota,Land Cruiser,VXR,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Grey,Black,Does not apply,Ajman,Dealer,298000
-4.6205633056206565,-7.7194577659684285,0.7470338335548599,6.886086493381586,3.523590716378967,Chevrolet,Tahoe,LT,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Blue,Beige,Yes,Ajman,Dealer,70000
-4.75614033612078,-7.905292381675913,214.71455677459488,5.8167218606166635,9.995383991756295,Porsche,Cayenne,GTS,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Brown,Brown,No,Dubai,Dealer,79900
-4.778269578866131,-7.507394350700126,,4.047207212496812,10.584179847654887,BMW,X5,Xdrive50i,SUV,Petrol,Automatic Transmission,Unknown,600 - 699 HP,White,Brown,No,Dubai,Owner,98000
-4.7476352065376535,-7.5827610101549086,0.8123986478912114,0.8153437116841916,2.808526414592652,Ford,Focus,Ambiente,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Black,No,Dubai,Dealer,27000
-4.66404878461974,-7.903316384642114,147.2334206210136,1.5124885764329934,-6.703965379394084,Ford,Explorer,Limited,SUV,Petrol,Automatic Transmission,,,White,Black,Does not apply,Abu Dhabi,Dealer,72000
-4.819724883829726,-8.262116979932726,172.8170318838015,2.371575278596609,-20.809663019394346,Mercedes-Benz,GLS-Class,GLS 450,SUV,Petrol,Automatic Transmission,,300 - 399 HP,White,White,Yes,Dubai,Dealer,565000
-4.767213879633235,-7.767935111541824,133.3043877670714,1.916919965547928,4.880066786545037,Jeep,Grand Cherokee,Limited,SUV,Petrol,Automatic Transmission,,,Black,Beige,No,Dubai,Dealer,75000
-4.763722745732267,-8.019832471586687,978.5574234362645,1.5514287140090433,-7.620175348099536,Infiniti,QX70,Other,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,Blue,Brown,Yes,Dubai,Dealer,81000
-5.111058595404331,-8.267232099978997,0.0002129267352635447,14.077051784599636,-14.0018238508335,Lamborghini,Huracan,Other,Soft Top Convertible,Petrol,Automatic Transmission,,600 - 699 HP,Grey,Black,Yes,Dubai,Dealer,1375
-4.772283434941036,-7.3914931445070815,18.73426202355649,2.1905798396729623,6.483411822976767,Kia,Cadenza,LX,Sedan,Petrol,Automatic Transmission,0 - 499 cc,Unknown,Grey,Beige,No,Dubai,Owner,28000
-4.775819901721656,-8.287398034836377,757.8729955064872,0.890925001436089,-16.114291248999198,Volkswagen,Golf R,R,Hatchback,Petrol,Automatic Transmission,2000 - 2499 cc,300 - 399 HP,Blue,Black,Yes,Dubai,Dealer,215900
-4.7842184389416005,-8.14726178018052,,,-17.500987091674673,Kia,Pegas,EX,Sedan,Petrol,Automatic Transmission,1000 - 1499 cc,0 - 99 HP,Grey,Unknown,No,Dubai,Owner,45800
-4.796886977078772,-8.138196337197417,2.669203877597683,0.6794770680155247,-13.19525831589215,Mercedes-Benz,C-Class,C300 Luxury,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,300 - 399 HP,Black,Beige,Does not apply,Dubai,Owner,70995
-4.79342433123153,-8.344754574452836,5.317621044472273,2.75196160194885,-21.46007902032391,Porsche,Panamera,Standard,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,Black,Yes,Dubai,Dealer,459000
-4.759022488432042,-7.552669605648851,5.2854399420002744,3.48385814211283,,BMW,X5,xDrive35i,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,Brown,No,Abu Dhabi,Owner,79000
-4.727835506438485,-8.07074138236187,2.5719789786819525,,-4.977057671927563,Audi,Q8,S-Line,SUV,Diesel,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Black,Black,Does not apply,Dubai,Dealer,215000
-4.881146764583691,-8.309303562029944,0.0002096872783526437,4.000093592043311,-0.12680244514269706,Mercedes-AMG,GT,Other,Soft Top Convertible,Petrol,Automatic Transmission,,500 - 599 HP,Black,Black,Yes,Dubai,Dealer,399000
-5.0526228468756225,-8.193960039743477,0.9333483404628828,1.3629106180859298,-20.585377328318117,Mercedes-Benz,C-Class,C200,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Blue,White,Yes,Dubai,Dealer,255000
,-8.119383524753081,0.4964860559217931,7.06549107505597,-0.1018697670356869,Land Rover,Range Rover Sport,SVR,SUV,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Blue,Unknown,Yes,Dubai,Dealer,315000
-4.725909917550015,-8.372430410376964,11.471958220834575,3.020675297539883,-15.572482249600373,Jeep,Wrangler Unlimited,Rubicon,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,Black,Black,Yes,Dubai,Dealer,249999
-4.681977745048269,-8.289304121971192,3.2670860173587757,3.733847772068918,-21.054714792487616,Nissan,Patrol,SE Platinum City,SUV,Petrol,Automatic Transmission,4000+ cc,200 - 299 HP,Grey,Unknown,Yes,Dubai,Dealer,255000
-4.799774023485151,-7.9567952903375545,11.597766468881918,0.8622864232605966,0.8871181319862997,Nissan,Kicks,Other,SUV,Petrol,Automatic Transmission,Unknown,Unknown,White,Beige,Does not apply,Dubai,Dealer,36000
-4.808091634938779,-8.119027083977032,15.448647218767952,2.4812050911011996,3.398228823025249,Mercedes-Benz,C43,Standard,Sedan,Petrol,Automatic Transmission,2500 - 2999 cc,300 - 399 HP,Grey,Black,No,Dubai,Owner,125000
-4.650849435742612,-8.162277555749743,2.070143593266832,3.105654237083023,-11.47647686307771,Infiniti,QX60,Premium,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,White,Tan,Yes,Dubai,Dealer,257000
-4.73519273467658,-8.357249129539293,,2.61230454781764,-13.690701493645577,Jeep,Wrangler Unlimited,Rubicon,SUV,Petrol,Automatic Transmission,,200 - 299 HP,White,Black,Yes,Dubai,Dealer,285000
-4.7828612521235705,-8.172716351307136,0.4855207504393634,0.7466147740983622,-3.1630071689643606,Toyota,Yaris,E,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Beige,Yes,Dubai,Dealer,52000
-4.754889399102102,-7.376610398704408,1.0953328152489443,3.4533752919816414,,Lexus,ES-Series,Full Option,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,Grey,Unknown,Yes,Ajman,Dealer,33000
-5.096809623403956,-7.316910556949557,9.4306255474588,0.266752303570312,14.756378161208698,Mercedes-Benz,C-Class,C200,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Black,Black,Does not apply,Dubai,Owner,30000
,-8.14988688739466,0.0005839655158379611,4.465007204022298,-0.8299267035950368,Chevrolet,Camaro,2SS,Coupe,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Black,Black,Yes,Dubai,Dealer,75999
-4.6212791556526644,-7.672123360767663,108.74609055861019,5.170691236025214,15.108303823449258,Lexus,LX570,Platinum,SUV,Petrol,Automatic Transmission,Unknown,500 - 599 HP,Grey,Brown,Does not apply,Dubai,Owner,140000
-5.0335966290345855,-7.7603169370853164,0.001024256281110295,1.4065737226289243,10.34643279694464,Audi,A5,S-line,Coupe,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Blue,Beige,No,Dubai,Owner,59500
-4.965953919330276,-8.246771657780476,0.0003744983683159114,6.984704359760772,1.0145822871403867,Ferrari,488 Pista,Other,Sports Car,Petrol,Automatic Transmission,4000+ cc,700 - 799 HP,Green,Black,Yes,Dubai,Dealer,1199
-4.79868600536095,-8.35064309076469,0.6096982977186646,1.9720770385749231,-22.308042305114913,Jeep,Wrangler,Sport,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,White,Black,Yes,Dubai,Dealer,185000
-4.737482861490651,-8.132625189770938,0.058076177258738246,2.8949351597461015,,Land Rover,Defender,90 X,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Black,Brown,Yes,Dubai,Dealer,390000
-4.69912599742404,-8.220005981292488,0.00017752107457195748,1.389748940987937,-15.791770417224889,Fiat,Other,Other,Coupe,Petrol,Automatic Transmission,1000 - 1499 cc,200 - 299 HP,Black,Black,Yes,Dubai,Dealer,109000
-4.789681449240202,-8.005118309034678,,,-13.681842253702055,Suzuki,Jimny,GLX AT,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Grey,Unknown,Yes,Dubai,Dealer,75000
-4.829524164229231,-8.19936063243773,0.0015418634556981488,,-9.45125464234863,Ford,Mustang,Mach 1,Sports Car,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Green,Black,Yes,Dubai,Dealer,189000
-4.7860249168782545,-8.007731187884621,18.643959210287143,1.0184725205195047,11.910174937088875,Nissan,Sentra,Other,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,Unknown,White,Beige,Does not apply,Dubai,Owner,19000
-4.82382598586459,-8.054999898269958,16.440967379933003,3.968091131916283,-11.052640695418642,Mercedes-Benz,GLE Coupe,GLE 63 S AMG,SUV,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,White,Unknown,Yes,Dubai,Dealer,378000
-4.782745050862899,-8.29649427703619,29.150677148499,1.0499608652405956,-13.54598983657836,Alfa Romeo,Stelvio,Other,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Unknown,Yes,Dubai,Dealer,199999
-5.047958425751872,-8.094058234018354,1.1284262068295334,3.664387076770533,36.09177815979009,Mercedes-Benz,CLS-Class,CLS 500,Sedan,Petrol,Automatic Transmission,,,Silver,Black,Does not apply,Dubai,Dealer,30000
-4.754770430189796,-8.000480203730133,12.744590251424416,1.8990512874025758,-11.074698916836937,Ford,Ranger,Other,SUV,Petrol,Automatic Transmission,Unknown,Unknown,Orange,Black,Yes,Sharjah,Dealer,220000
-4.795273299840747,-7.859472450173289,2.7355019598363213,,-4.0872121718752625,BMW,7-Series,730Li,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Grey,Brown,Yes,Dubai,Owner,122000
-4.757386672315621,-7.672516941185348,1.0382557506184993,1.6652988073454031,15.925886551274779,Volkswagen,Touareg,Highline Plus,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Grey,Brown,Does not apply,Dubai,Dealer,49000
-4.813731957328352,-7.845280481997929,1.1596469589452136,3.226383984968769,21.974385056797,Jaguar,XF,Standard,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,Gold,Beige,No,Dubai,Dealer,22000
-4.827751799168761,-7.988183609705045,4.574049661889614,1.1366955179239409,-14.14847366672301,Hyundai,Elantra,GL,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Black,Unknown,No,Sharjah,Dealer,47000
-4.772229657761489,-7.974040149079624,,16.341584230799587,21.18950330085053,Rolls-Royce,Ghost,Other,Sedan,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,White,Brown,No,Dubai,Dealer,282900
-4.756317650570531,-8.247706794667813,60.90141865258056,3.5907020628699797,-14.912518667906813,Mercedes-Benz,G-Class,G 63 AMG,SUV,Petrol,Automatic Transmission,4000+ cc,800 - 899 HP,Black,Black,Yes,Dubai,Owner,1499
-4.770876551161818,,3.009186877053128,1.0221508721733945,-7.658399722841804,Mazda,6,S Grade,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Blue,Beige,Yes,Dubai,Dealer,82000
-4.793364161711316,-8.130318879910591,0.572399635134175,0.9438264332230594,-19.56367710491919,Mitsubishi,L200,Double Cab GLX,Pick Up Truck,Diesel,Manual Transmission,2000 - 2499 cc,100 - 199 HP,White,Unknown,Does not apply,Dubai,Dealer,75800
-4.806469823958137,-7.895366237482851,8.329615061668468,0.7397300037101333,-7.362181319920105,Toyota,Rav 4,VXR,SUV,Petrol,Automatic Transmission,,100 - 199 HP,Brown,Beige,No,Sharjah,Owner,90000
-5.129556168992246,-7.62672330693304,574.143042177982,,35.24096103532318,Porsche,Cayenne,GTS,SUV,Petrol,Automatic Transmission,,400 - 499 HP,Burgundy,Beige,Does not apply,Dubai,Owner,28000
-4.576022853232009,-7.787355531205186,462.8790459507263,4.4957422000595555,-7.54001707796895,Nissan,Patrol,LE,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Beige,Beige,No,Dubai,Owner,189000
-5.134163627438719,-7.62864190257639,24.490899665100063,1.4471180384746627,9.858193209654065,Mercedes-Benz,C-Class,C200,Sedan,Petrol,Automatic Transmission,,200 - 299 HP,Black,Black,No,Dubai,Owner,53000
-4.759594521317085,-8.052673744744904,0.47059164517620666,1.2690196944085468,12.192184061426307,Audi,Q3,Standard,Crossover,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,White,Beige,No,Dubai,Dealer,57000
,-8.118752472436471,567.3806559362891,,-13.44970735196738,Toyota,Sequoia,Other,SUV,Hybrid,Automatic Transmission,,300 - 399 HP,Grey,White,Does not apply,Dubai,Dealer,380000
-4.7837654825639655,-7.844606225399576,770.1320869231364,3.3657876039577577,13.033969561766916,Porsche,Cayenne,GTS,SUV,Petrol,Automatic Transmission,4000+ cc,,Red,Brown,No,Dubai,Dealer,77000
-4.656682661344692,-8.105341810843152,146.12882998296638,2.790972386311876,-18.368007728994243,Nissan,Patrol,Super Safari,SUV,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,Gold,Unknown,Yes,Dubai,Dealer,245000
,-7.688008838801434,0.9960665055169533,0.737294703788952,7.798337196817379,BMW,3-Series,318i Executive,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Beige,Yes,Dubai,Dealer,55000
-5.13693561215324,-7.9408842023975925,19.01828875436292,4.756829411103201,154.34811108374564,Rolls-Royce,Other,Other,Sedan,Petrol,Automatic Transmission,,200 - 299 HP,White,Brown,No,Dubai,Dealer,1590
-4.794532265650411,-8.063645843181424,0.006940179385213066,1.093528021435207,-18.488141289062433,Land Rover,Defender,90 X-Dynamic,SUV,Petrol,Automatic Transmission,,300 - 399 HP,Black,Tan,Yes,Sharjah,Dealer,339000
-4.9334811458535235,-8.275358849386883,0.0025392683161400754,0.808527168988055,-15.838282345046046,Toyota,Land Cruiser 79 series,Other,Pick Up Truck,Diesel,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,Silver,Brown,No,Dubai,Dealer,189800
-4.651984010151835,-8.399714484256611,5.795853390169721,3.51302258852012,-15.088170324544485,Nissan,Patrol,LE,SUV,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,White,Beige,Yes,Dubai,Dealer,215000
-4.981864398136986,-7.771777222287188,6.962630091163476,,6.425515936994321,Daihatsu,Gran Max,Other,Van,Petrol,Automatic Transmission,Unknown,Unknown,White,Beige,Does not apply,Dubai,Dealer,26000
-4.808323545866926,-8.129034078156037,0.0009269308213822006,0.7917342508802729,14.924970988527644,Volkswagen,Beetle,SEL,Hatchback,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Black,Beige,Yes,Dubai,Owner,53500
-4.811466077489384,-7.7672679357644965,3.7679984855657027,2.6520027063618383,11.043522803857293,Infiniti,M-Series,Sport,Sports Car,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,White,Beige,No,Dubai,Owner,29000
-4.8024036718703105,-8.358837785220485,6.073807944725479,5.976126916141178,-8.928745979868541,Mercedes-Benz,GLS-Class,Other,SUV,Petrol,Automatic Transmission,Unknown,Unknown,Black,White,Does not apply,Dubai,Dealer,870000
-4.971922310233593,-8.096902993243061,0.0010264109838532594,1.958394962113757,105.44432989914573,Toyota,Land Cruiser,Other,SUV,Petrol,Automatic Transmission,Unknown,200 - 299 HP,Beige,Black,No,Dubai,Owner,170000
